model,split,example_id,true_label,pred_label,parse_method,prompt_tokens,gen_tokens,total_tokens,latency_s,code_len_chars,system_sha1,system_len_chars,user_sha1,response_text
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,logn,json,1040,16,1056,0.2897360530005244,568,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a5ff11f32d260fbb1dac9431978991fba60d6591,"```json
{
 ""complexity"": ""logn""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,linear,json,1212,15,1227,0.32003162000000884,1444,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e50077ecd30aa82ec6e96f3f851debbb0da8378e,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,linear,json,1267,15,1282,0.34003333100008604,1595,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e4c59615ea0e0893402ebfe3b567de516fc1febb,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,logn,json,993,16,1009,0.28265140900020924,364,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,785cfeac4c7cda0fec458ec9a006ed2679b68852,"```json
{
 ""complexity"": ""logn""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,logn,json,1061,16,1077,0.29712057699998695,640,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8cf3f7a3e003c1ab5c145241902ebe3de475defa,"```json
{
 ""complexity"": ""logn""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,logn,json,998,16,1014,0.2828978190000271,423,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a22ba796c1e4ada8c1f239b7c3c2455cdeab29b5,"```json
{
 ""complexity"": ""logn""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,logn,json,990,16,1006,0.28285139800027537,409,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e43b112176fd97e1c74a5e6dc1fab63f58a385a9,"```json
{
 ""complexity"": ""logn""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,logn,json,1042,16,1058,0.29590762599946174,639,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,75904637bb50bce92066f474939399380b8dd653,"```json
{
 ""complexity"": ""logn""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,linear,json,1527,15,1542,0.4110103009998056,1940,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,09252e00ecf2dd6280fade1d4c50ae01b9cd2469,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,linear,json,1432,15,1447,0.38673550699968473,2058,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e0d595da1d7d1c36cf51d739d041bbe1bb28d6e9,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,985,15,1000,0.2676819300004354,388,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,31ece36c628bdf7c50783e7990cced07818e8737,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,nlogn,json,1037,17,1054,0.3048326609996366,586,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d530ec1abbde31f6549038f111eca89ca7ef03c4,"```json
{
 ""complexity"": ""nlogn""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,962,15,977,0.2561581740001202,325,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,3d04a46d9efe9a81fa3706aa02025ca554f3f5d4,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1002,15,1017,0.2686350409994702,531,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4dbe1d53b365a9a32ad9c2d9abc6ffc1391a8c75,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,952,15,967,0.25634323399935965,298,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,07dc1ff4315b9d59b35c51dcb8962da370c23faf,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1007,15,1022,0.2685281610001766,378,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e8ffd95150011b5a7c88c575e21d3156c01c1932,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,981,15,996,0.2674617299999227,325,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5d332230ba0b05cfa8a3536b371afa2f07b88553,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1047,15,1062,0.2805374370000209,705,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,2deea6d1e7e774cf42d97d45202e9839dbf50dd1,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1269,15,1284,0.3400136709997241,1581,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a7dc052133d37ddcb799469c99556d5f28767883,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1066,15,1081,0.2819059590001416,568,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8a2d28d6b98631d4b108d074ff50abdc76b597c7,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,963,15,978,0.25870578500052943,348,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6801b35412274967b462714740abcec5d38efe40,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,linear,json,1062,15,1077,0.2812739179998971,649,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8dc34e62860c187475ab20d140f6ca5fe893bb99,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,971,15,986,0.2592999550006425,500,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4c9aef905a0aefc5b5d7865cc0dd8203d31d0184,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1087,15,1102,0.2889931429999706,790,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c5e45b49caba4756d35d796f4b377ef29d127178,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1231,15,1246,0.3353992180000205,1293,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,50f58fcd688f062a18f239ed4399d4488b707293,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1038,15,1053,0.2799072569996497,586,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,0769f796283311e50a7551d44911f7fb8b032c31,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,986,15,1001,0.26802348000001075,433,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,0059fb711e67ea6d74f6d11e8a5c480d3bac6a26,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,977,15,992,0.2669684900001812,415,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,2e491e4bcb39dd6a032710b472ebd3129306675c,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1197,15,1212,0.3209744400001,1214,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a171802669b8ee144427c9e16b60bef43245fe90,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1187,15,1202,0.3168707879995054,1465,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,efcd6da209a4be8dd53ce027b811ce1c9f43c996,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1093,15,1108,0.28837903200019355,807,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e129d26e98d2d4bc53c32f5b3f864ee39070a8ab,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,940,15,955,0.2527815319999718,248,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,0f1ef94d982b50e69ab2f213fcd2e8e6de7b4a2b,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,958,15,973,0.25653410399991117,268,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c4941429efab0859c66c577fe99aaac8b772f9b7,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,linear,json,975,15,990,0.2594131850000849,259,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,638438a7fe14a5659cef6ff61ead3efc67ee5b55,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1013,15,1028,0.2737875439997879,551,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e0f0728ddc690c2d9daac9b4f5f10ac34ae5fbe6,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,959,15,974,0.2592951450005785,260,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e64b3c1e619193342354b603ab37a513dd68dc25,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1057,15,1072,0.28161484799966274,445,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,616ae9b67109cd54117ed216d9805908a4e1ef72,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,logn,json,1055,16,1071,0.29694403699977556,560,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,976e19875db93775ad2626eb407358b0221f8e93,"```json
{
 ""complexity"": ""logn""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,978,15,993,0.26725687899943296,380,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4962e80c0fad5b884934f4a91646072be6c2cd61,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,logn,json,1105,16,1121,0.3050715110002784,538,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7c444e9f4c18d9b8039d7677156f147f568d9d1c,"```json
{
 ""complexity"": ""logn""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,linear,json,1571,15,1586,0.41963456499979657,2561,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a879370eccd2323eba9f49286f542eb247e82a21,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1017,15,1032,0.27394327399997564,538,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6e2a8de9cf80054d8d91fb45d063225769cdafe9,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,974,15,989,0.25909261500055436,356,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7be97063caa6803ed23581f357ecffef4403f477,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1307,15,1322,0.35326330799944117,1700,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8059d7758a6a1417411088ea2963589492d42a7e,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,989,15,1004,0.2681781900000715,431,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c7454cc3e871cc5862e42e5461025d52d909f0cc,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1024,15,1039,0.2739681440007189,570,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c3bd24f21130a4943b984b94f89932137f97b818,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,linear,json,1342,15,1357,0.3575350000000981,1416,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1560272301f19640d8793c09cf9d85b417083961,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,973,15,988,0.25944991599953937,309,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,189af36814544b2cf1472e5323a250cb7faca5dc,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,964,15,979,0.2591215849997752,268,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8692debc5a6992c1a8f95945d9d6a0eba8797090,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,logn,json,1031,16,1047,0.29035306300011143,493,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,9132a4b0667e910185a5b2568174cb39727d9623,"```json
{
 ""complexity"": ""logn""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,981,15,996,0.2675900599997476,420,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a2253cc6c0d660aeef742e3d16494383d3671648,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1159,15,1174,0.31043497399969056,980,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,838ff6b802ff861c5575c2ddc56ae447d931342f,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1021,15,1036,0.27420421300030284,556,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c5ad53358016f0b54e44df8a3752d697d34ff23c,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,linear,json,1026,15,1041,0.2757557450004242,392,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e992d70dbe29e06eb2f249ba101932c8b2ff90d7,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1040,15,1055,0.28035125700080243,552,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c0137e29c253d13c9ac694563f13dd0a053f77b4,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1323,15,1338,0.3553253190002579,1828,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,df3ebe6fea8413ae8e4491bc6de44e2af6ce797f,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,970,15,985,0.25946010500047123,356,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,060d13d04a8bd484134612dc762c6a2ee3b70804,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,971,15,986,0.2593801250004617,278,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,28a98cf5350102a8db74f509422cae5262bb2e01,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1018,15,1033,0.2741937529999632,599,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fb064c3075ce175af225181626d724535ca9434b,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,992,15,1007,0.26736048000020673,473,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d287ac2db58a88743e114ef4826ba1a2ecffc77e,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,linear,json,1109,15,1124,0.2898410520001562,982,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e505770370232207a2116045fb7eafa7558d9176,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,linear,json,1129,15,1144,0.30074361900005897,694,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,77dd8b81f7c7bde69a3b94a4618c8b8cb64f4127,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,logn,json,1121,16,1137,0.31495493600050395,626,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,240d521a5f8fa953c134d62f524e4e237dccff68,"```json
{
 ""complexity"": ""logn""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,linear,json,1406,15,1421,0.38248630499947467,1554,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,acb3c1ef231b19ea5a70383596e525eb93f4f44b,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,exponential,json,1306,15,1321,0.35385421800037875,1283,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e5b3904ce5b62f028152335db1794aec53533cc7,"```json
{
 ""complexity"": ""exponential""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1116,15,1131,0.30023041799995553,574,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,65ab6a094263ae61701bfa373d462b8b92566db4,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1137,15,1152,0.3073161019992767,963,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,ee861a589524010c7793274e8d71f2d7c6be9066,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1060,15,1075,0.2823410580003838,684,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,ffbd729342c185a2f895c1d881482071156e03fb,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1112,15,1127,0.2993352680005046,884,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,2118201269579c8bf9d5b2e4eae282083696ad8c,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1211,15,1226,0.32134941999993316,998,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c24469fd40940bfe066f569475755b0e607ec0ef,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1193,15,1208,0.31907509800021217,977,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5c550aa63129b9d5c6e6d4b8411ecab9cfea6bcf,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1166,15,1181,0.31009854399962933,816,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7a3b0c63e0f9e6808f44d9301759556dcb8d1d8c,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1251,15,1266,0.33776947899968945,1354,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7a4205da45f4d23ca946445b20f949b385d91fdc,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,constant,json,1221,15,1236,0.3204736789994058,960,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c54000bab69b34174b4bb8b2bcf74268bccbf8f5,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codegemma-1.1-7b-it-Q4_K_M.gguf,java,,constant,linear,json,1386,15,1401,0.3786816519996137,2213,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1a9a9b4049395ca48b051a11994809f4f9664ae8,"```json
{
 ""complexity"": ""linear""
}
```"
